Station_ID,Month_UTC,Year_UTC,appendicularia Abundance (No. per m2),appendicularia Estimated C Biomass (mgC m-2),bryozoan_larvae Abundance (No. per m2),bryozoan_larvae Estimated C Biomass (mgC m-2),chaetognatha Abundance (No. per m2),chaetognatha Estimated C Biomass (mgC m-2),cnidaria_ctenophores Abundance (No. per m2),cnidaria_ctenophores Estimated C Biomass (mgC m-2),copepoda_calanoida_minus_eucalanids Abundance (No. per m2),copepoda_calanoida_minus_eucalanids Estimated C Biomass (mgC m-2),copepoda_eucalanids Abundance (No. per m2),copepoda_eucalanids Estimated C Biomass (mgC m-2),copepoda_harpacticoida Abundance (No. per m2),copepoda_harpacticoida Estimated C Biomass (mgC m-2),copepoda_oithona_like Abundance (No. per m2),copepoda_oithona_like Estimated C Biomass (mgC m-2),copepoda_others Abundance (No. per m2),copepoda_others Estimated C Biomass (mgC m-2),copepoda_poecilostomatoids Abundance (No. per m2),copepoda_poecilostomatoids Estimated C Biomass (mgC m-2),crustacea_others Abundance (No. per m2),crustacea_others Estimated C Biomass (mgC m-2),doliolids Abundance (No. per m2),doliolids Estimated C Biomass (mgC m-2),eggs Abundance (No. per m2),eggs Estimated C Biomass (mgC m-2),euphausiids Abundance (No. per m2),euphausiids Estimated C Biomass (mgC m-2),multiples Abundance (No. per m2),multiples Estimated C Biomass (mgC m-2),nauplii Abundance (No. per m2),nauplii Estimated C Biomass (mgC m-2),ostracods Abundance (No. per m2),ostracods Estimated C Biomass (mgC m-2),others Abundance (No. per m2),others Estimated C Biomass (mgC m-2),polychaete Abundance (No. per m2),polychaete Estimated C Biomass (mgC m-2),pteropoda_heteropoda Abundance (No. per m2),pteropoda_heteropoda Estimated C Biomass (mgC m-2),pyrosomes Abundance (No. per m2),pyrosomes Estimated C Biomass (mgC m-2),rhizaria Abundance (No. per m2),rhizaria Estimated C Biomass (mgC m-2),salps Abundance (No. per m2),salps Estimated C Biomass (mgC m-2),pH_min,pH_max,pH_mean,pH_median,pH_var,pH_range,depth_at_pH_min,depth_at_pH_max,OmegaCA_min,OmegaCA_max,OmegaCA_mean,OmegaCA_median,OmegaCA_var,OmegaCA_range,depth_at_OmegaCA_min,depth_at_OmegaCA_max,CO3_min,CO3_max,CO3_mean,CO3_median,CO3_var,CO3_range,depth_at_CO3_min,depth_at_CO3_max,TA_min,TA_max,TA_mean,TA_median,TA_var,TA_range,depth_at_TA_min,depth_at_TA_max,DIC_min,DIC_max,DIC_mean,DIC_median,DIC_var,DIC_range,depth_at_DIC_min,depth_at_DIC_max,pCO2_min,pCO2_max,pCO2_mean,pCO2_median,pCO2_var,pCO2_range,depth_at_pCO2_min,depth_at_pCO2_max,RF_min,RF_max,RF_mean,RF_median,RF_var,RF_range,depth_at_RF_min,depth_at_RF_max,OmegaAR_min,OmegaAR_max,OmegaAR_mean,OmegaAR_median,OmegaAR_var,OmegaAR_range,depth_at_OmegaAR_min,depth_at_OmegaAR_max
090.0 028.0,11,2017,26379.21,139.38,923.97,0.71,2281.04,152.91,0,0,232007.7,1054.58,0,0,0,0,28642.93,35.62,461.98,2.05,4157.84,12.89,4619.83,1.25,0,0,970.16,17.25,3603.46,38.66,2771.9,27.39,4157.84,10.02,0,0,6467.76,4.47,461.98,6.18,3695.86,7.07,0,0,4157.84,2.85,0,0,7.87455750890645,8.07388406646444,7.974220787685445,7.974220787685445,0.01986553827395955,0.199326557557991,32,2,2.34480745183285,4.1710094297419,3.257908440787375,3.257908440787375,1.6675068320594622,1.8262019779090495,32,2,97.9924206706175,172.887081921247,135.43975129593224,135.43975129593224,2804.605141923271,74.89466125062948,32,2,2221.6,2233.3,2227.45,2227.45,68.4450000000032,11.700000000000273,32,2,1991.4,2099,2045.2,2045.2,5788.87999999999,107.59999999999991,2,32,363.63469476756,605.724510513031,484.67960264029546,484.67960264029546,29303.73944383804,242.08981574547096,2,32,10.7333766844122,14.8265375954356,12.7799571399239,12.7799571399239,8.376983121764955,4.0931609110234,2,32,1.49528316052419,2.6897380235229,2.0925105920235447,2.0925105920235447,0.7133612098706332,1.1944548629987097,32,2
090.0 028.0,11,2019,5026.61,4.24,33929.59,28.26,15412.83,18.61,1256.65,33.75,486500.02,1768.35,0,0,0,0,23876.38,26.93,0,0,12566.51,21.44,7539.91,1.62,0,0,5026.61,45.63,7539.91,5.24,5026.61,25.49,20106.42,48.55,1256.65,0.3,6283.26,3.91,1281.78,10.7,2538.44,2.47,0,0,0,0,0,0,8.10181226211726,8.10181226211726,8.10181226211726,8.10181226211726,NA,0,2,2,4.48276465182629,4.48276465182629,4.48276465182629,4.48276465182629,NA,0,2,2,185.962101455231,185.962101455231,185.962101455231,185.962101455231,NA,0,2,2,2249.3,2249.3,2249.3,2249.3,NA,0,2,2,1987.8,1987.8,1987.8,1987.8,NA,0,2,2,338.62514079451,338.62514079451,338.62514079451,338.62514079451,NA,0,2,2,10.3263507438365,10.3263507438365,10.3263507438365,10.3263507438365,NA,0,2,2,2.89423990481183,2.89423990481183,2.89423990481183,2.89423990481183,NA,0,2,2
090.0 030.0,1,2010,2126.04,19.31,964.54,0.75,237.4,3.56,249.53,9.41,128755.07,344.1,32.35,20.15,192.91,0.34,11582.61,18.36,578.73,1.26,2700.72,3.68,196.95,1.48,0,0,578.73,12.19,196.95,5.98,1173.63,10.61,385.82,0.42,1165.54,3.14,192.91,0.89,0,0,1358.45,210.43,0,0,192.91,0.2,0,0,7.74237777088368,8.08065191249679,7.975119747724652,8.06490187015464,0.022096248516682546,0.33827414161311076,171,2,1.60725125255036,3.92524617625676,3.104366962995666,3.74585133505488,1.1345374305848135,2.3179949237064,171,2,69.205778179311,162.975302161294,130.11880086247794,156.805791770744,1875.33315327808,93.769523981983,171,2,2217.9,2249.1,2234.7,2236.1,123.99499999999836,31.199999999999818,100,171,2008.9,2179.4,2060.82,2015.4,5601.861999999997,170.5,2,171,357.618398463989,829.7591402765,492.6887795772188,370.75237908583,41872.839143649355,472.140741812511,2,171,11.1397825939823,17.2915153452524,13.1411809946146,11.3876606067522,7.68690926729166,6.151732751270099,2,171,1.0223207522295,2.51746507660702,1.986863738634046,2.40204262634994,0.4738416292255228,1.49514432437752,171,2
090.0 030.0,1,2011,18747.9,263.85,9543.75,10.48,6225.54,196.62,19683.34,675.42,465841.88,1927.26,3158.96,911.89,0,0,48548.66,68.76,4569.03,3.9,66400.57,218.71,2154.7,4.61,414.95,1.8,25382.41,373.22,3390.29,95.34,17595.82,1033.69,11203.54,20.73,14130.19,83.8,22.03,1.01,1244.84,24.42,3319.57,99.44,0,0,2489.67,5.2,0,0,7.69684810578656,8.09792681534487,7.899521478388298,7.88348678657745,0.03095699371294871,0.40107870955830993,170,2,1.4110008921342,3.91052436215557,2.559190211182032,2.26436584253601,1.2479876070054425,2.49952347002137,170,2,60.812805927243,162.310243738371,107.32580145059808,94.9782931999692,2076.243395717357,101.49743781112801,170,2,2219.2,2257.6,2232.86,2226.8,239.74799999999956,38.40000000000009,51,170,1999.3,2205.8,2097.6,2100.5,8044.235000000015,206.50000000000023,2,170,340.005762922839,926.779114662919,604.6380766585654,587.63024193417,64910.92761836228,586.77335174008,2,170,11.1356582502766,17.9794058608988,14.61846099145972,15.0642891321939,9.55032351552633,6.8437476106222,2,170,0.896167126144523,2.50223377035923,1.6326448670150886,1.44040464533051,0.5160995052721989,1.6060666442147071,170,2
090.0 030.0,1,2013,26874,109.89,9606,8.28,6030,69.34,7614,223.34,202482,1109.3,13476,943.86,0,0,57834,131.7,4800,9.07,50430,96.33,25452,85.1,1386,6.09,29232,512.41,7398,52.84,4854,76.66,96030,479.62,6180,43.06,43272,29.63,1206,6.09,2466,4.15,0,0,19326,16.42,0,0,7.66115442870592,8.08613162287935,7.90784156327809,7.99272286023847,0.04012261839539992,0.4249771941734295,170,30,1.35654396670593,3.6659020347946,2.62297216131118,2.91954067949126,1.20755040676686,2.3093580680886703,170,30,58.496509603312,153.21896190198,110.14720702021476,122.495928152082,2027.071756524726,94.722452298668,170,30,2231.4,2272.4,2245.88,2240,249.632,41,2,170,2023.2,2227.3,2106.6,2073.9,8700.785000000009,204.10000000000014,2,170,351.15581083435,1021.59327876691,611.1182728477432,447.837961633706,98082.7783340731,670.4374679325599,30,170,11.5713308625547,18.105231793132,14.40966940325242,13.2024994697269,9.968351296274266,6.5339009305773,30,170,0.862856489600852,2.34041741466241,1.6722665578815965,1.85975661622928,0.49456973998497566,1.477560925061558,170,30
090.0 030.0,1,2015,3672.43,20.89,0,0,1416.08,63.14,102.37,4.77,92279.9,255.33,29.86,24.91,0,0,21245.49,27.86,255.92,0.16,5288.98,8.14,170.61,0.02,85.31,0.31,605.67,13.48,255.92,0.51,341.22,0.86,255.92,0.41,1108.98,2.45,170.61,0.18,170.61,1.59,349.76,1.71,0,0,341.22,0.34,0,0,7.70074292721551,8.06888854627377,7.949251048185506,8.03302468191797,0.025450017627177864,0.3681456190582608,170,30,1.4571036137139,3.96613656440766,2.990522963226652,3.41568521392535,1.2504829175240222,2.5090329506937596,170,2,62.7666272724043,164.45394620594,125.28932857958569,142.946446824568,2070.6569301032087,101.68731893353572,170,2,2220.4,2254.1,2232.72,2232,171.39699999999846,33.69999999999982,50,170,2003.7,2198.3,2067.62,2023.3,7228.147000000013,194.60000000000014,30,170,367.562914281989,919.935583163158,530.7462642804655,401.551058759508,55961.00474480365,552.3726688811689,30,170,11.0678824908022,17.8052623858001,13.443755688810139,11.9863519171996,8.90015766059566,6.737379894997899,2,170,0.926409158479901,2.5506799976793,1.915665843190426,2.18644614039046,0.524696161561108,1.6242708391993992,170,2
090.0 030.0,1,2017,13360.37,63.86,3495.45,2.24,9864.92,193.98,4631.47,152.93,261503.02,820.91,77.68,43.42,0,0,55577.58,72.08,38.84,5.99,7767.66,16.09,427.22,2.16,0,0,2718.68,13.99,8160.89,30.35,2757.52,13.02,6214.13,22.38,1941.91,1.26,0,0,388.38,5.6,2330.3,3.27,0,0,6990.89,13.13,0,0,7.72218122831877,8.06923683579572,7.92522771628785,7.96930628352078,0.022639030171427023,0.34705560747695063,170,2,1.51428467645263,3.79472996819633,2.748681157226446,2.91854636708736,1.0156527657253245,2.2804452917436997,170,2,65.2132437119331,157.462494744597,115.26178905558464,122.209980129224,1677.3559701520157,92.24925103266389,170,2,2222.1,2254,2232.06,2227.2,158.22800000000115,31.90000000000009,49,170,2007.9,2192.7,2082.88,2058.4,6289.121999999985,184.79999999999973,2,170,367.589534375588,872.051414952316,558.6085642513636,474.777752801538,47083.87956916811,504.461880576728,2,170,11.3413466432757,17.6444486135352,14.008481676103521,13.1511463137819,7.8792400146292305,6.303101970259499,2,170,0.962392742136575,2.43213138994064,1.7567645160771008,1.86443384148963,0.42263226871553106,1.4697386478040648,170,2
090.0 030.0,1,2021,1316.85,18.94,1219.31,0.7,4535.83,85.81,516.17,33.11,108502.14,393.31,617.78,313.19,0,0,10193.41,12.49,0,0,10973.77,19.62,4470.8,3.92,0,0,1251.82,24.97,2227.27,24.93,438.95,4.71,4470.8,15.14,0,0,4291.96,3.92,406.44,3.33,812.87,0.79,0,0,2032.18,0.9,0,0,8.074451494499,8.074451494499,8.074451494499,8.074451494499,NA,0,4,4,3.9014464437801,3.9014464437801,3.9014464437801,3.9014464437801,NA,0,4,4,162.1939608573,162.1939608573,162.1939608573,162.1939608573,NA,0,4,4,2242.9,2242.9,2242.9,2242.9,NA,0,4,4,2016.7,2016.7,2016.7,2016.7,NA,0,4,4,364.243925894581,364.243925894581,364.243925894581,364.243925894581,NA,0,4,4,11.1903861281407,11.1903861281407,11.1903861281407,11.1903861281407,NA,0,4,4,2.5031779181238,2.5031779181238,2.5031779181238,2.5031779181238,NA,0,4,4
090.0 030.0,2,2012,388.76,3.92,5831.34,6.01,3787.65,97.54,3179.03,89.25,196283.3,902.51,1312.05,431.95,388.76,0.14,63755.96,91.26,0,0,10496.41,23.86,485.94,26.27,0,0,8752.1,89.25,1166.27,1.92,777.51,58.79,40090.45,59.74,3110.05,8,2332.54,2.98,777.51,33.39,1166.27,2.81,0,0,3110.05,3.82,0,0,7.67091833544591,8.07705743011289,7.8825546504992055,7.88282928584746,0.03425608716761834,0.4061390946669796,170,2,1.37646677106222,3.75186273668306,2.516948081221114,2.3226570342308,1.1919500084365486,2.37539596562084,170,2,59.3227844213173,155.827058922415,105.59222108952174,97.4070471776457,1989.8854492574592,96.50427450109771,170,2,2222.1,2263.6,2237.36,2229.5,275.13799999999924,41.5,50,170,2012.2,2216.1,2105.7799999999997,2099.7,8223.72699999999,203.89999999999986,2,170,359.931251861258,993.852051793937,639.0627147808716,590.650390434292,81814.69055965106,633.9207999326791,2,170,11.4173639007269,18.0474079601333,14.703377668574339,14.8762465672245,9.45449135352535,6.6300440594064,2,170,0.875339505937365,2.40049236542828,1.606536209600341,1.47950742747907,0.4917391056690995,1.525152859490915,170,2
090.0 030.0,2,2014,65363.53,339.53,2138.6,1.66,4282.07,54.18,1458.14,50.63,246887.33,870.51,243.02,117.07,243.02,0.41,59657.35,74.62,194.42,0.11,8753.7,22.81,393.7,1.16,0,0,1409.53,14.33,1550.49,264.67,7543.44,66.08,1166.51,2.8,1069.3,7.63,1215.12,20.44,583.26,6.63,10357.65,73.2,0,0,2576.05,5.26,0,0,7.67688674709107,8.0793683193353,7.931510191733905,8.01174735912392,0.032251130709763334,0.40248157224422965,170,2,1.40276693225916,3.88396322217973,2.84943296520638,3.18265663027007,1.2954936247720354,2.48119628992057,170,2,60.4313961887282,161.388317958379,119.5349286428927,133.368069966137,2164.9914841167656,100.95692176965079,170,2,2227.2,2259.4,2239.7799999999997,2238.7,142.73700000000255,32.20000000000027,50,170,2013.3,2209.4,2084.6,2045.2,7628.825000000004,196.10000000000014,2,170,358.914604098521,979.014492539908,565.0705800313654,425.305817530488,73706.4234234615,620.0998884413871,2,170,11.2078928182489,17.9624462048274,13.83025337697036,12.5161636127576,9.609099389374473,6.7545533865785,2,170,0.892324893234044,2.4896990743208,1.8221277604856188,2.03346139333518,0.5379596770612776,1.597374181086756,170,2
090.0 030.0,2,2019,2068.15,5.77,1034.07,0.91,744.53,11.77,5.17,0.72,66966.57,179.85,0,0,0,0,5211.73,6.46,0,0,3970.84,6.01,6830.05,6.44,0,0,1695.88,8.7,413.63,0.37,620.44,1.45,2321.49,9.11,620.44,0.43,418.8,0.12,0,0,754.87,0.85,0,0,248.18,0.1,0,0,8.06057124870314,8.06687966461185,8.063725456657494,8.063725456657494,1.9898055638637657e-5,0.006308415908710785,30,2,3.76172308013038,3.8002927406821,3.78100791040624,3.78100791040624,7.438093575374469e-4,0.03856966055171984,30,2,157.127254497273,157.930410852832,157.5288326750525,157.5288326750525,0.3225300657374277,0.8031563555590253,30,2,2238,2242.3,2240.15,2240.15,9.245000000000783,4.300000000000182,2,30,2018.2,2023.9,2021.0500000000002,2021.0500000000002,16.24500000000026,5.7000000000000455,2,30,371.09792681536,376.87537418431,373.986650499835,373.986650499835,16.689449050493597,5.777447368949993,2,30,11.351895477801,11.400324344475,11.376109911138,11.376109911138,0.0011726775636641002,0.04842886667400137,2,30,2.41320667419283,2.43648931320862,2.424847993700725,2.424847993700725,2.71040639769785e-4,0.02328263901578964,30,2
090.0 030.0,4,2011,5628.37,19.42,5628.37,6.68,6734.99,212.68,4949.06,354.02,253446.16,1593.47,2449.09,845.14,3752.24,10.94,65479.11,105.61,0,0,74117.27,197.38,1876.12,7.67,249.22,14.87,30961.24,291.25,4017.14,102.13,3752.24,34.35,79989.64,152.66,16445.49,120.64,2623.8,23.45,1881.35,14.31,5628.37,4.58,0,0,7504.49,7.72,0,0,7.65190747157808,8.09197130161133,7.82646224835709,7.78600074610599,0.029595613272427133,0.44006383003325045,171,2,1.30981292422739,4.03008343858585,2.2024656336424537,1.82229074255218,1.1918207948663158,2.72027051435846,171,2,56.4888143423548,167.263419935815,92.45042435085713,76.5264437885191,1987.8679687089007,110.7746055934602,171,2,2224.6,2268.6,2240.66,2233.1,314.10799999999824,44,30,171,1998.7,2227.8,2132.34,2145.6,7780.568000000003,229.10000000000014,2,171,346.329440777529,1041.40429673523,723.6022921504943,752.45926599699,72731.63945702625,695.074855957701,2,171,10.9543856660479,18.2306075334348,15.67262165584872,16.6304865543913,8.582874969440004,7.2762218673869,2,171,0.832633004843685,2.58578127510906,1.405160127657134,1.15836552576324,0.4958593703066289,1.753148270265375,171,2
090.0 030.0,4,2013,91118.5,323.92,1100,1.02,2486,105.72,11401.5,318.72,429500.5,1606.6,5736.5,1539.39,0,0,190393.5,247.07,2200,3.19,23100,38.3,4576,2.34,0,0,23188,241.95,1111,80.34,6699,45.25,210105.5,372.74,2200,9.38,10164,32.89,2200,18.77,1100,0.7,0,0,11176,5.88,0,0,7.64509470103228,8.07827749213875,7.799022878270447,7.75938771276037,0.028926466371208735,0.4331827911064696,170,2,1.2816903089102,3.75186125558026,2.043895952629968,1.72600787517312,0.9891199301005174,2.47017094667006,170,2,55.2862043764961,156.033696275536,85.93067828645208,72.5532074984853,1657.8494928396199,100.74749189903989,170,2,2233.6,2272.4,2248.82,2244.8,249.8720000000021,38.80000000000018,31,170,2027.5,2234.5,2152.38,2161,6338.907000000005,207,2,170,360.696099214213,1059.12110156948,773.9760877910512,805.645354551896,73119.14167113889,698.425002355267,2,170,11.4646802639577,18.3087448191307,16.12368546799346,16.9758890898829,7.586345080498931,6.844064555172999,2,170,0.814484967145795,2.39954075944022,1.3022724588974812,1.09729868454597,0.40774602719018405,1.585055792294425,170,2
090.0 030.0,4,2014,50989.4,388.69,962.79,1.09,5232.77,64.36,4144.81,144.24,185635.67,970.12,4414.4,1339.7,0,0,58248.84,80.61,1925.58,1.43,13479.07,34.97,1444.19,0.54,962.79,2.14,11072.09,72.7,6835.81,46.66,1497.14,19.03,38521.26,131.21,1444.19,7.96,13093.95,40.14,962.79,24.64,3519,23.08,4.81,2.82,7317.21,4.28,0,0,7.65071117230923,8.07054172800534,7.85015184462098,7.86272466252257,0.026957241547092822,0.4198305556961097,170,2,1.30484175265653,3.87417828994487,2.311520533461524,2.17798290516427,1.0163782282152156,2.56933653728834,170,2,56.269522774436,160.887083199981,97.04731167413772,91.3904571265596,1689.1531919803317,104.617560425545,170,2,2224.4,2269.3,2240.08,2235.5,352.9170000000019,44.90000000000009,48,170,2011.2,2229,2123.04,2112.4,7182.187999999998,217.79999999999995,2,170,367.26132826108,1044.54076210111,681.0498613429716,620.51201770754,71607.22032748623,677.2794338400299,2,170,11.2198887008392,18.2451724869065,15.25304080252424,15.3619614477857,7.821463282197053,7.025283786067302,2,170,0.829417434929264,2.48596470956882,1.475077604447731,1.38575320976406,0.4227829404540395,1.6565472746395562,170,2
090.0 030.0,4,2015,30702.95,209.21,1145.45,0.33,5522.05,188.24,2491.36,93.02,252577.5,1196.44,4395.68,1356.92,381.82,0.39,59945.45,87.66,1909.09,1.48,25963.64,58.34,7636.36,4.73,0,0,60709.09,300.61,5536.36,32.45,3484.09,27.01,23290.91,59.32,763.64,6.47,68350.23,51.69,763.64,24.26,5345.45,13.32,0,0,7254.55,5.85,0,0,7.67687862107121,8.07386622122021,7.879185424761986,7.89391086651094,0.02571804676860633,0.3969876001490009,170,2,1.36576044616239,3.91858219145344,2.438757313216804,2.27107956026862,1.0518662002966908,2.55282174529105,170,2,58.8735443820704,162.507247038215,102.29226004871,95.26100855891,1738.8254101518955,103.6337026561446,170,2,2222.5,2264.9,2235.8,2227.3,321.60000000000065,42.40000000000009,50,170,2000.5,2218,2109.04,2103,7425.152999999999,217.5,2,170,363.144849404912,977.147801639519,630.7393436776362,572.052552339633,62262.00766170035,614.0029522346069,2,170,11.1287995679561,18.1108876268663,14.90017170989688,15.064207893031,8.178958100192009,6.9820880589102,2,170,0.867735852617982,2.51550903251052,1.5561032559566643,1.44319656303707,0.43819107559542597,1.6477731798925377,170,2
090.0 030.0,4,2016,27254.59,175.13,4540.54,1.91,8014.05,297.06,1135.14,15.99,890990.27,7014.28,227.03,59.92,0,0,107854.86,160.08,1135.14,0.38,32918.92,68.16,2270.27,11.87,0,0,25086.49,181.34,15210.81,92.39,31783.78,246.11,59027.03,108.25,4767.57,7.2,19524.32,10.93,0,0,3518.92,2.93,0,0,22163.51,17.67,0,0,7.62564141839494,8.08549490643113,7.781356075102728,7.73276635960345,0.0340013001355851,0.45985348803619,171,2,1.26204439096259,4.09929151478829,2.083456633355624,1.66745916047955,1.3541956274492852,2.8372471238257004,171,2,54.4453143319034,170.21114088174,87.49423219193272,70.0947489708004,2271.8513038881115,115.76582654983659,171,2,2234.5,2276.7,2251.14,2245.2,290.0129999999981,42.19999999999982,31,171,2006.9,2241.8,2154,2169.7,8392.659999999993,234.9000000000001,2,171,354.031296595301,1116.35611753039,819.5441788468067,863.977677562496,92078.18956602496,762.3248209350891,2,171,10.8780269876608,18.3114966799254,16.07733285210522,17.1708086058174,9.275827736471172,7.433469692264602,2,171,0.802892588235869,2.63501958874429,1.331312837682925,1.06115775833065,0.5655205318615524,1.8321270005084211,171,2
090.0 030.0,4,2017,29861.16,118.61,745.6,0.69,15769.38,232.85,1873.31,73.23,124924.8,514.85,857.44,245.87,745.6,1.74,62257.36,87.14,372.8,0.37,14911.94,25.46,5223.84,12.56,419.4,7.62,27624.37,189.68,2199.51,40.1,2311.35,25.53,28705.49,61.51,1155.68,4.77,7833.43,2.76,0,0,1863.99,1.34,372.8,4.73,8238.85,5.76,0,0,7.7202972918248,8.10083701331394,7.87913917520121,7.85804500851237,0.023754022375402976,0.38053972148914017,170.4,2,1.51892811219881,4.09012538142685,2.450537330624436,2.14583859283473,1.0915687414310389,2.5711972692280396,170.4,2,65.5025790390233,169.690822945734,102.86045458328394,90.0957165006358,1804.4467831887794,104.1882439067107,170.4,2,2226.5,2285.2,2247.68,2246.7,525.0219999999974,58.69999999999982,30.3,170.4,1994,2224.3,2120.04,2138.8,8071.043000000018,230.30000000000018,2,170.4,338.078901778222,886.160193641667,630.0806485239594,633.410412656845,49728.81434341674,548.0812918634449,2,170.4,10.8615095468561,17.7108409684287,14.94741397321114,15.5857556018664,7.8922588553113515,6.8493314215725984,2,170.4,0.965300662087235,2.62386045999363,1.5638455548243668,1.36429494994496,0.45454224992331005,1.658559797906395,170.4,2
090.0 030.0,4,2018,9490.09,42.99,1450.71,1.26,6286.43,53.06,2423.9,61.54,188719.79,826.44,60.45,1.41,0,0,9671.43,16.71,0,0,12089.29,35.97,78.58,18.97,0,0,21518.93,105.21,3626.79,25.58,1456.76,23.86,5802.86,15.92,120.89,8.08,1450.71,4.81,967.14,9.32,6286.43,4.64,0,0,9308.75,4.93,0,0,8.03465882695301,8.06275412915123,8.04870647805212,8.04870647805212,3.9467300280467105e-4,0.02809530219822065,30,2,3.38165610405352,3.95882266646058,3.67023938525705,3.67023938525705,0.1665606203803914,0.5771665624070601,30,2,141.332039849281,164.377051468829,152.854545659055,152.854545659055,265.5362802725513,23.045011619548006,30,2,2235.6,2246.9,2241.25,2241.25,63.84500000000205,11.300000000000182,30,2,2018.2,2041.2,2029.7,2029.7,264.5,23,2,30,376.927373448396,402.36412117355,389.645747310973,389.645747310973,323.5140674165641,25.43674772515402,2,30,11.1173462776251,12.120707101593,11.61902668960905,11.61902668960905,0.5033664715367725,1.0033608239679008,2,30,2.16175640242734,2.54607425297793,2.353915327702635,2.353915327702635,0.07385010512591289,0.3843178505505902,30,2
090.0 030.0,4,2019,20916.3,293.93,1172.88,1.21,6108.73,160.61,3733.66,137.68,104190.56,713.94,4642.64,450.15,390.96,0.11,16860.1,38.55,0,0,20427.61,50.86,928.53,12.81,444.72,1.87,11440.44,157.88,2199.14,39.42,2150.27,87.92,4349.42,18.91,1563.84,1.07,7574.83,34.75,488.7,9.04,3909.59,3.3,48.87,3.04,7139.89,5.59,48.87,0.85,7.99584410935308,8.07197522146883,8.033909665410954,8.033909665410954,0.0028979731159903613,0.07613111211574886,30.2,1.8,3.06358381086639,3.98579335819398,3.524688584530185,3.524688584530185,0.4252352245910792,0.92220954732759,30.2,1.8,128.105304084547,165.574915931415,146.840110007981,146.840110007981,701.9859059774761,37.46961184686802,30.2,1.8,2232.9,2243.9,2238.4,2238.4,60.5,11,30.2,1.8,2012.9,2059.5,2036.2,2036.2,1085.7799999999957,46.59999999999991,1.8,30.2,366.954918144997,444.757324259105,405.856121202051,405.856121202051,3026.6071985722956,77.80240611410801,1.8,30.2,11.0537335066051,12.8289733939631,11.941353450284101,11.941353450284101,1.5757383288334215,1.7752398873579995,1.8,30.2,1.95597573256192,2.56183290109973,2.258904316830825,2.258904316830825,0.18353145433432602,0.6058571685378098,30.2,1.8
090.0 030.0,6,2018,7789.65,16,3799.83,4.16,10497.03,135.13,1252.76,38.4,125489.4,624.03,5699.75,707.42,474.98,1.04,23748.94,38.18,0,0,8074.64,11.6,0,0,0,0,9072.09,58.11,1424.94,0.44,1472.43,7.28,6697.2,34.67,474.98,2.25,95,5.13,47.5,1.47,3324.85,2.4,0,0,5224.77,1.95,647.16,104.07,8.02389964794887,8.09671019221254,8.060304920080705,8.060304920080705,0.0026506876779860016,0.07281054426367106,3,31,3.81890827706218,4.03252300450989,3.9257156407860347,3.9257156407860347,0.022815625891279674,0.21361472744770982,31,3,159.627753989502,167.141359629133,163.3845568093175,163.3845568093175,28.227134853947458,7.51360563963101,31,3,2240.8,2244.6,2242.7,2242.7,7.219999999998963,3.799999999999727,31,3,2013.2,2017.4,2015.3000000000002,2015.3000000000002,8.820000000000192,4.2000000000000455,3,31,341.427656994948,418.115864598456,379.771760796702,379.771760796702,2940.5405927193733,76.68820760350803,31,3,10.9851057464923,11.293114117915,11.139109932203649,11.139109932203649,0.047434578433231886,0.30800837142269977,3,31,2.44130430968582,2.61224572071535,2.526775015200585,2.526775015200585,0.014610483002383432,0.17094141102953042,31,3
090.0 030.0,7,2012,7453.15,157.52,2034.95,2.49,2198.3,61.83,4284.9,151,163445.95,725,9838.1,547.23,0,0,58900.2,90.94,4881.55,5.02,17547.9,51.56,16584.6,20.63,160,9.77,9618.1,176.13,4109.9,31.85,19021.2,590.48,8029.8,49.81,676.65,0.64,2029.95,368.79,666.65,3.26,2009.95,4.15,0,0,15,0.01,1495,914.44,7.68184509827583,8.07044053396754,7.891365284069984,7.88951265635688,0.02892982897991457,0.38859543569170985,169,30,1.39044174780988,4.10056966265096,2.620472494668514,2.30206156128358,1.4040536170206002,2.71012791484108,169,2,59.9188949233256,169.92124912416,109.88023957645257,96.6307628581894,2336.7407055370277,110.00235420083439,169,2,2225.3,2263.3,2239.88,2239,207.62700000000115,38,50,169,2002.4,2214.1,2101.26,2103.8,8182.767999999991,211.69999999999982,2,169,365.181200090077,965.832159984697,617.1605886120002,579.743130355564,66282.79396149395,600.65095989462,30,169,10.8602265216583,18.0309638221681,14.50335199876686,14.9484860643344,10.091371082274367,7.170737300509801,2,169,0.883692599167244,2.65063984570575,1.6771697188115187,1.46473327576698,0.5923151977922596,1.7669472465385059,169,2
