Year_UTC,Month_UTC,Station_ID,Depth,pHin,OmegaCAin,CO3in,TA,DIC,pCO2in,RFin,OmegaARin,Cruise,Station,Line,Cruise mid-date,Station date,Day_UTC,Local time (PST),appendicularia Abundance (No. per m2),appendicularia Estimated C Biomass (mgC m-2),bryozoan_larvae Abundance (No. per m2),bryozoan_larvae Estimated C Biomass (mgC m-2),chaetognatha Abundance (No. per m2),chaetognatha Estimated C Biomass (mgC m-2),cnidaria_ctenophores Abundance (No. per m2),cnidaria_ctenophores Estimated C Biomass (mgC m-2),copepoda_calanoida_minus_eucalanids Abundance (No. per m2),copepoda_calanoida_minus_eucalanids Estimated C Biomass (mgC m-2),copepoda_eucalanids Abundance (No. per m2),copepoda_eucalanids Estimated C Biomass (mgC m-2),copepoda_harpacticoida Abundance (No. per m2),copepoda_harpacticoida Estimated C Biomass (mgC m-2),copepoda_oithona_like Abundance (No. per m2),copepoda_oithona_like Estimated C Biomass (mgC m-2),copepoda_others Abundance (No. per m2),copepoda_others Estimated C Biomass (mgC m-2),copepoda_poecilostomatoids Abundance (No. per m2),copepoda_poecilostomatoids Estimated C Biomass (mgC m-2),crustacea_others Abundance (No. per m2),crustacea_others Estimated C Biomass (mgC m-2),doliolids Abundance (No. per m2),doliolids Estimated C Biomass (mgC m-2),eggs Abundance (No. per m2),eggs Estimated C Biomass (mgC m-2),euphausiids Abundance (No. per m2),euphausiids Estimated C Biomass (mgC m-2),multiples Abundance (No. per m2),multiples Estimated C Biomass (mgC m-2),nauplii Abundance (No. per m2),nauplii Estimated C Biomass (mgC m-2),ostracods Abundance (No. per m2),ostracods Estimated C Biomass (mgC m-2),others Abundance (No. per m2),others Estimated C Biomass (mgC m-2),polychaete Abundance (No. per m2),polychaete Estimated C Biomass (mgC m-2),pteropoda_heteropoda Abundance (No. per m2),pteropoda_heteropoda Estimated C Biomass (mgC m-2),pyrosomes Abundance (No. per m2),pyrosomes Estimated C Biomass (mgC m-2),rhizaria Abundance (No. per m2),rhizaria Estimated C Biomass (mgC m-2),salps Abundance (No. per m2),salps Estimated C Biomass (mgC m-2)
2014,4,080.0 100.0,2,8.06748052423149,3.72820885621611,154.554579553057,2218.6,2003.5,368.340414582338,11.4427886473813,2.38733792535174,201404OS,80,100,2014-04-14,2014-04-09,9,16:02:00,0,0,407.8,0.52,2864.83,72.37,1182.63,40.41,181534.34,343.1,188.61,80.47,0,0,31411.17,35.6,0,0,1223.41,3.96,244.68,8.96,0,0,407.8,1.5,0,0,611.71,3.14,407.8,0.63,1631.22,6.21,20.39,0.29,0,0,1860.61,11.52,20.39,2.24,2242.93,5.33,5.1,0.66
2014,7,090.0 090.0,170,7.76279378262345,1.620921492276,69.7628551645725,2243.7,2172,784.343382450084,17.2720988582473,1.02939204817406,201407NH,90,90,2014-07-10,2014-07-14,14,10:18:00,13777.83,188.9,0,0,2419.57,63.59,6427.83,225.95,84127.83,323.21,757.83,120.14,0,0,40383.91,52.08,182.61,0.25,21009.13,50.66,9093.91,10.95,365.22,2.68,1483.7,24.49,1118.48,8.29,1008.91,13.3,2921.74,6.31,5916.52,12.5,392.61,125.87,913.04,10.16,11184.78,473.84,22.83,2.35,5158.7,8.3,237.39,10.75
2014,7,090.0 090.0,104,7.90838787661509,2.34375145359579,99.2992691108935,2220.3,2093.6,547.81853439555,14.7311508951745,1.49108585425137,201407NH,90,90,2014-07-10,2014-07-14,14,10:18:00,13777.83,188.9,0,0,2419.57,63.59,6427.83,225.95,84127.83,323.21,757.83,120.14,0,0,40383.91,52.08,182.61,0.25,21009.13,50.66,9093.91,10.95,365.22,2.68,1483.7,24.49,1118.48,8.29,1008.91,13.3,2921.74,6.31,5916.52,12.5,392.61,125.87,913.04,10.16,11184.78,473.84,22.83,2.35,5158.7,8.3,237.39,10.75
2014,7,090.0 090.0,32,8.04703079142815,3.78634480081401,157.795017620382,2229.3,2010.2,389.481816032014,11.3288999369046,2.43488656903663,201407NH,90,90,2014-07-10,2014-07-14,14,10:18:00,13777.83,188.9,0,0,2419.57,63.59,6427.83,225.95,84127.83,323.21,757.83,120.14,0,0,40383.91,52.08,182.61,0.25,21009.13,50.66,9093.91,10.95,365.22,2.68,1483.7,24.49,1118.48,8.29,1008.91,13.3,2921.74,6.31,5916.52,12.5,392.61,125.87,913.04,10.16,11184.78,473.84,22.83,2.35,5158.7,8.3,237.39,10.75
2014,7,090.0 090.0,3,8.02494338321112,3.86934307622459,160.326785574068,2235.7,2014,415.930119220837,11.2398284541291,2.49826812431856,201407NH,90,90,2014-07-10,2014-07-14,14,10:18:00,13777.83,188.9,0,0,2419.57,63.59,6427.83,225.95,84127.83,323.21,757.83,120.14,0,0,40383.91,52.08,182.61,0.25,21009.13,50.66,9093.91,10.95,365.22,2.68,1483.7,24.49,1118.48,8.29,1008.91,13.3,2921.74,6.31,5916.52,12.5,392.61,125.87,913.04,10.16,11184.78,473.84,22.83,2.35,5158.7,8.3,237.39,10.75
2014,7,090.0 060.0,169,7.71471825994805,1.44967489266204,62.4542184793628,2257.2,2201.4,885.839115658567,17.8861436270114,0.920230588916266,201407NH,90,60,2014-07-11,2014-07-14,14,07:12:00,4180,61.35,777.67,0.91,3203.05,91.21,5327.07,157.5,61168.95,333.55,1419.26,336.12,0,0,45722.4,61.49,777.67,0.48,13706.51,40.87,204.14,5.17,558.95,23.48,2721.86,24.17,1409.53,60.52,3693.95,32.02,2527.44,6.43,2138.6,10.14,1365.79,21.66,777.67,11.17,13983.56,1355.59,0,0,8019.77,5.56,0,0
2014,7,090.0 060.0,99,7.85864919817715,2.03277643054036,86.1451139249632,2223,2119.3,619.578621500364,15.8096920203452,1.29077014773393,201407NH,90,60,2014-07-11,2014-07-14,14,07:12:00,4180,61.35,777.67,0.91,3203.05,91.21,5327.07,157.5,61168.95,333.55,1419.26,336.12,0,0,45722.4,61.49,777.67,0.48,13706.51,40.87,204.14,5.17,558.95,23.48,2721.86,24.17,1409.53,60.52,3693.95,32.02,2527.44,6.43,2138.6,10.14,1365.79,21.66,777.67,11.17,13983.56,1355.59,0,0,8019.77,5.56,0,0
2014,7,090.0 060.0,47,8.03501410133982,3.44044305643936,144.03069014538,2233.7,2035.3,401.594512467641,11.9881316259371,2.20208830434772,201407NH,90,60,2014-07-11,2014-07-14,14,07:12:00,4180,61.35,777.67,0.91,3203.05,91.21,5327.07,157.5,61168.95,333.55,1419.26,336.12,0,0,45722.4,61.49,777.67,0.48,13706.51,40.87,204.14,5.17,558.95,23.48,2721.86,24.17,1409.53,60.52,3693.95,32.02,2527.44,6.43,2138.6,10.14,1365.79,21.66,777.67,11.17,13983.56,1355.59,0,0,8019.77,5.56,0,0
2014,7,090.0 060.0,27,8.06172080168959,3.83515522599464,159.958368882098,2239.4,2016.8,375.670423962384,11.2726885075121,2.46306262973399,201407NH,90,60,2014-07-11,2014-07-14,14,07:12:00,4180,61.35,777.67,0.91,3203.05,91.21,5327.07,157.5,61168.95,333.55,1419.26,336.12,0,0,45722.4,61.49,777.67,0.48,13706.51,40.87,204.14,5.17,558.95,23.48,2721.86,24.17,1409.53,60.52,3693.95,32.02,2527.44,6.43,2138.6,10.14,1365.79,21.66,777.67,11.17,13983.56,1355.59,0,0,8019.77,5.56,0,0
2014,7,090.0 060.0,3,8.0504744869391,3.85807997801024,160.126701842173,2237.6,2015.3,388.239707293583,11.2613641670729,2.48143149363789,201407NH,90,60,2014-07-11,2014-07-14,14,07:12:00,4180,61.35,777.67,0.91,3203.05,91.21,5327.07,157.5,61168.95,333.55,1419.26,336.12,0,0,45722.4,61.49,777.67,0.48,13706.51,40.87,204.14,5.17,558.95,23.48,2721.86,24.17,1409.53,60.52,3693.95,32.02,2527.44,6.43,2138.6,10.14,1365.79,21.66,777.67,11.17,13983.56,1355.59,0,0,8019.77,5.56,0,0
2014,7,090.0 053.0,170,7.71026043968887,1.43363529805446,61.7550470695245,2252.4,2198,894.021283477058,17.9275313341702,0.910028246392591,201407NH,90,53,2014-07-11,2014-07-14,14,21:04:00,4003.57,75.76,1411.36,1.39,5875.98,217.7,17689.09,615.96,136836.41,500.23,12565.84,1352.18,0,0,65920.09,94.82,940.91,0.93,30207.89,83.27,24792.95,38.95,630.41,20.55,6586.36,37.46,2032.36,8.45,4817.45,146.38,13662,57.99,3373.16,17.79,1971.2,18.43,950.32,16.31,17477.39,698.62,0,0,6595.77,7.52,4.7,19.05
2014,7,090.0 053.0,100,7.80020284380094,1.79059140186915,75.9129950894133,2223.5,2139.3,717.044831297182,16.68824376687,1.13681034355337,201407NH,90,53,2014-07-11,2014-07-14,14,21:04:00,4003.57,75.76,1411.36,1.39,5875.98,217.7,17689.09,615.96,136836.41,500.23,12565.84,1352.18,0,0,65920.09,94.82,940.91,0.93,30207.89,83.27,24792.95,38.95,630.41,20.55,6586.36,37.46,2032.36,8.45,4817.45,146.38,13662,57.99,3373.16,17.79,1971.2,18.43,950.32,16.31,17477.39,698.62,0,0,6595.77,7.52,4.7,19.05
2014,7,090.0 053.0,49,7.98540246202391,2.91406814097756,122.053687262042,2219.3,2055,453.838018157184,13.1530464264926,1.8580042418049,201407NH,90,53,2014-07-11,2014-07-14,14,21:04:00,4003.57,75.76,1411.36,1.39,5875.98,217.7,17689.09,615.96,136836.41,500.23,12565.84,1352.18,0,0,65920.09,94.82,940.91,0.93,30207.89,83.27,24792.95,38.95,630.41,20.55,6586.36,37.46,2032.36,8.45,4817.45,146.38,13662,57.99,3373.16,17.79,1971.2,18.43,950.32,16.31,17477.39,698.62,0,0,6595.77,7.52,4.7,19.05
2014,7,090.0 053.0,30,8.04129599382728,3.5946576749587,149.974156030709,2231.3,2023.9,395.499885349531,11.6892614421641,2.30501909252995,201407NH,90,53,2014-07-11,2014-07-14,14,21:04:00,4003.57,75.76,1411.36,1.39,5875.98,217.7,17689.09,615.96,136836.41,500.23,12565.84,1352.18,0,0,65920.09,94.82,940.91,0.93,30207.89,83.27,24792.95,38.95,630.41,20.55,6586.36,37.46,2032.36,8.45,4817.45,146.38,13662,57.99,3373.16,17.79,1971.2,18.43,950.32,16.31,17477.39,698.62,0,0,6595.77,7.52,4.7,19.05
2014,7,090.0 053.0,2,8.05262825709459,3.99359495559328,165.715517293263,2241,2010.4,386.346540189419,11.036493487907,2.57428075638088,201407NH,90,53,2014-07-11,2014-07-14,14,21:04:00,4003.57,75.76,1411.36,1.39,5875.98,217.7,17689.09,615.96,136836.41,500.23,12565.84,1352.18,0,0,65920.09,94.82,940.91,0.93,30207.89,83.27,24792.95,38.95,630.41,20.55,6586.36,37.46,2032.36,8.45,4817.45,146.38,13662,57.99,3373.16,17.79,1971.2,18.43,950.32,16.31,17477.39,698.62,0,0,6595.77,7.52,4.7,19.05
2014,7,090.0 030.0,170,7.68666379940174,1.4558697308085,62.7349609985208,2263.5,2208.7,958.861282839886,17.7908251169565,0.926775547541946,201407NH,90,30,2014-07-12,2014-07-14,14,10:34:00,21704.2,509.94,368.02,0.47,4956.93,58.89,7328.63,225.36,145332.24,576.12,1163.13,48.87,399.83,0.11,39051.2,52.9,1453.91,1.58,18214.8,50.2,56834.37,28.3,3307.65,7.51,2544.35,22.76,2189.96,11.84,2585.24,15.31,1821.93,8.23,3275.85,28.54,1458.46,35.8,1090.43,12.07,5002.37,117.39,0,0,1126.78,1.08,4.54,5.76
2014,7,090.0 030.0,103,7.80535005220581,1.85664168957147,78.8080618622404,2233.4,2144.3,711.853205216147,16.4529545146964,1.1801500484701,201407NH,90,30,2014-07-12,2014-07-14,14,10:34:00,21704.2,509.94,368.02,0.47,4956.93,58.89,7328.63,225.36,145332.24,576.12,1163.13,48.87,399.83,0.11,39051.2,52.9,1453.91,1.58,18214.8,50.2,56834.37,28.3,3307.65,7.51,2544.35,22.76,2189.96,11.84,2585.24,15.31,1821.93,8.23,3275.85,28.54,1458.46,35.8,1090.43,12.07,5002.37,117.39,0,0,1126.78,1.08,4.54,5.76
2014,7,090.0 030.0,33,8.06548468406313,3.6939454439623,154.222467214039,2231,2016.4,370.347083822956,11.4927174534601,2.36577485830859,201407NH,90,30,2014-07-12,2014-07-14,14,10:34:00,21704.2,509.94,368.02,0.47,4956.93,58.89,7328.63,225.36,145332.24,576.12,1163.13,48.87,399.83,0.11,39051.2,52.9,1453.91,1.58,18214.8,50.2,56834.37,28.3,3307.65,7.51,2544.35,22.76,2189.96,11.84,2585.24,15.31,1821.93,8.23,3275.85,28.54,1458.46,35.8,1090.43,12.07,5002.37,117.39,0,0,1126.78,1.08,4.54,5.76
2014,7,090.0 030.0,2,8.02985932976533,4.3550530546233,179.946103701357,2247.7,1997.3,411.743490421245,10.5132057051656,2.83634962418656,201407NH,90,30,2014-07-12,2014-07-14,14,10:34:00,21704.2,509.94,368.02,0.47,4956.93,58.89,7328.63,225.36,145332.24,576.12,1163.13,48.87,399.83,0.11,39051.2,52.9,1453.91,1.58,18214.8,50.2,56834.37,28.3,3307.65,7.51,2544.35,22.76,2189.96,11.84,2585.24,15.31,1821.93,8.23,3275.85,28.54,1458.46,35.8,1090.43,12.07,5002.37,117.39,0,0,1126.78,1.08,4.54,5.76
2014,7,080.0 080.0,170,7.73921518879003,1.55092288325045,66.7131435649682,2237.8,2172.5,830.703293830861,17.4989943970183,0.985215723933078,201407NH,80,80,2014-07-16,2014-07-14,14,12:49:00,3763.96,15.81,0,0,2782.79,68.3,2347.19,92.27,85035.85,339.75,63.44,17.23,0,0,31997.88,38.77,169.17,0.23,14717.5,32.1,2055.38,2.48,21.15,0.27,2199.17,36.66,211.46,2.98,1755.1,17.35,507.5,2.3,3594.79,13.48,169.17,0.21,169.17,1.63,3277.6,26.56,25.38,8.03,4060,4.8,0,0
2014,7,080.0 080.0,102,7.99951171656738,2.85569931917817,120.715480874975,2208.8,2045.6,432.204763778811,13.1970093971282,1.81786128315869,201407NH,80,80,2014-07-16,2014-07-14,14,12:49:00,3763.96,15.81,0,0,2782.79,68.3,2347.19,92.27,85035.85,339.75,63.44,17.23,0,0,31997.88,38.77,169.17,0.23,14717.5,32.1,2055.38,2.48,21.15,0.27,2199.17,36.66,211.46,2.98,1755.1,17.35,507.5,2.3,3594.79,13.48,169.17,0.21,169.17,1.63,3277.6,26.56,25.38,8.03,4060,4.8,0,0
2014,7,080.0 080.0,93,8.0519439806316,3.35741635852901,141.59881929624,2216.3,2020.3,378.975769644252,12.0439188733749,2.14370099623956,201407NH,80,80,2014-07-16,2014-07-14,14,12:49:00,3763.96,15.81,0,0,2782.79,68.3,2347.19,92.27,85035.85,339.75,63.44,17.23,0,0,31997.88,38.77,169.17,0.23,14717.5,32.1,2055.38,2.48,21.15,0.27,2199.17,36.66,211.46,2.98,1755.1,17.35,507.5,2.3,3594.79,13.48,169.17,0.21,169.17,1.63,3277.6,26.56,25.38,8.03,4060,4.8,0,0
2014,7,080.0 080.0,53,8.03481568015857,3.72944394498134,155.643865340651,2218.6,2003,400.491985811341,11.3896573007409,2.40088386663417,201407NH,80,80,2014-07-16,2014-07-14,14,12:49:00,3763.96,15.81,0,0,2782.79,68.3,2347.19,92.27,85035.85,339.75,63.44,17.23,0,0,31997.88,38.77,169.17,0.23,14717.5,32.1,2055.38,2.48,21.15,0.27,2199.17,36.66,211.46,2.98,1755.1,17.35,507.5,2.3,3594.79,13.48,169.17,0.21,169.17,1.63,3277.6,26.56,25.38,8.03,4060,4.8,0,0
2014,7,080.0 080.0,40,8.03059219884124,3.71108247152544,154.530103260158,2216.7,2002.9,405.338677976513,11.431455488539,2.38913522921728,201407NH,80,80,2014-07-16,2014-07-14,14,12:49:00,3763.96,15.81,0,0,2782.79,68.3,2347.19,92.27,85035.85,339.75,63.44,17.23,0,0,31997.88,38.77,169.17,0.23,14717.5,32.1,2055.38,2.48,21.15,0.27,2199.17,36.66,211.46,2.98,1755.1,17.35,507.5,2.3,3594.79,13.48,169.17,0.21,169.17,1.63,3277.6,26.56,25.38,8.03,4060,4.8,0,0
2014,7,080.0 080.0,30,8.03518070802783,3.75225916139302,155.983575807224,2218.2,2002.2,401.079000099338,11.3747886391102,2.4154454284552,201407NH,80,80,2014-07-16,2014-07-14,14,12:49:00,3763.96,15.81,0,0,2782.79,68.3,2347.19,92.27,85035.85,339.75,63.44,17.23,0,0,31997.88,38.77,169.17,0.23,14717.5,32.1,2055.38,2.48,21.15,0.27,2199.17,36.66,211.46,2.98,1755.1,17.35,507.5,2.3,3594.79,13.48,169.17,0.21,169.17,1.63,3277.6,26.56,25.38,8.03,4060,4.8,0,0
2014,7,080.0 080.0,2,8.02729949498585,3.7587092487046,155.469134305061,2218.5,2003.7,411.114595772085,11.3999110018182,2.42120613521479,201407NH,80,80,2014-07-16,2014-07-14,14,12:49:00,3763.96,15.81,0,0,2782.79,68.3,2347.19,92.27,85035.85,339.75,63.44,17.23,0,0,31997.88,38.77,169.17,0.23,14717.5,32.1,2055.38,2.48,21.15,0.27,2199.17,36.66,211.46,2.98,1755.1,17.35,507.5,2.3,3594.79,13.48,169.17,0.21,169.17,1.63,3277.6,26.56,25.38,8.03,4060,4.8,0,0
2014,7,080.0 090.0,169,7.78790971265349,1.70339317713557,73.2481783697769,2237.4,2158.3,735.410442543538,16.9679965830729,1.08155626576626,201407NH,80,90,2014-07-16,2014-07-14,14,19:09:00,10900.91,116.54,190.91,0.32,2209.77,44.29,3412.5,135.37,90319.09,395.11,19.09,1.03,0,0,32454.55,46.4,190.91,0.22,20121.82,42.54,1164.55,0.28,0,0,801.82,15.65,515.45,19.56,1183.64,17.73,954.55,1.91,5555.45,15.45,801.82,23.21,1145.45,19.15,2481.82,15.19,0,0,1565.45,4.88,19.09,0.12
2014,7,080.0 090.0,99,8.00171420796562,2.81789944600531,119.068794846843,2208,2047.2,429.280728200571,13.3010023283522,1.79200408418865,201407NH,80,90,2014-07-16,2014-07-14,14,19:09:00,10900.91,116.54,190.91,0.32,2209.77,44.29,3412.5,135.37,90319.09,395.11,19.09,1.03,0,0,32454.55,46.4,190.91,0.22,20121.82,42.54,1164.55,0.28,0,0,801.82,15.65,515.45,19.56,1183.64,17.73,954.55,1.91,5555.45,15.45,801.82,23.21,1145.45,19.15,2481.82,15.19,0,0,1565.45,4.88,19.09,0.12
2014,7,080.0 090.0,50,8.06808688899491,3.69401311265076,154.327848411336,2214.6,1999.6,365.304879029278,11.438191288399,2.36607742413214,201407NH,80,90,2014-07-16,2014-07-14,14,19:09:00,10900.91,116.54,190.91,0.32,2209.77,44.29,3412.5,135.37,90319.09,395.11,19.09,1.03,0,0,32454.55,46.4,190.91,0.22,20121.82,42.54,1164.55,0.28,0,0,801.82,15.65,515.45,19.56,1183.64,17.73,954.55,1.91,5555.45,15.45,801.82,23.21,1145.45,19.15,2481.82,15.19,0,0,1565.45,4.88,19.09,0.12
2014,7,080.0 090.0,25,8.03496327888954,3.76085380002918,156.194864505942,2218.6,2002.3,401.637835209745,11.3675952128397,2.42116710562355,201407NH,80,90,2014-07-16,2014-07-14,14,19:09:00,10900.91,116.54,190.91,0.32,2209.77,44.29,3412.5,135.37,90319.09,395.11,19.09,1.03,0,0,32454.55,46.4,190.91,0.22,20121.82,42.54,1164.55,0.28,0,0,801.82,15.65,515.45,19.56,1183.64,17.73,954.55,1.91,5555.45,15.45,801.82,23.21,1145.45,19.15,2481.82,15.19,0,0,1565.45,4.88,19.09,0.12
2014,7,080.0 090.0,2,8.0229248020791,3.77275238342351,156.002894842249,2217.8,2002.3,415.877406256862,11.370990481843,2.43253720179039,201407NH,80,90,2014-07-16,2014-07-14,14,19:09:00,10900.91,116.54,190.91,0.32,2209.77,44.29,3412.5,135.37,90319.09,395.11,19.09,1.03,0,0,32454.55,46.4,190.91,0.22,20121.82,42.54,1164.55,0.28,0,0,801.82,15.65,515.45,19.56,1183.64,17.73,954.55,1.91,5555.45,15.45,801.82,23.21,1145.45,19.15,2481.82,15.19,0,0,1565.45,4.88,19.09,0.12
2014,7,080.0 100.0,170,7.79775747033397,1.74542909359947,75.0404594775361,2234.6,2152,717.349330976703,16.8066503523418,1.10841868239405,201407NH,80,100,2014-07-17,2014-07-14,14,01:05:00,12558.58,109.7,185.78,0.24,5387.56,85.17,3483.33,128.48,81259.2,426.78,0,0,37.16,0.12,22479.11,36.63,371.56,0.2,20621.33,46.14,1973.89,24.64,4.64,1.27,1857.78,30.95,719.89,105.49,1411.91,24.99,1300.44,2.62,6353.6,23.5,408.71,1.91,743.11,9.43,2600.89,17.86,4.64,38.16,1857.78,2.6,371.56,0.56
